"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"295","RT @kukk44: @gallerygrandeur @RSSorg @BJP4India These are the true barometers of the failure of Demonetisation The Govt be damned",FALSE,0,NA,2018-02-27 08:15:38,FALSE,NA,"968399211267088385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsouza_paul",18,TRUE,FALSE,NA,NA
"296","RT @VickyDeswal2: #sscscam We want CBI Enquiry Stop corruption reconduct CGL TIER-2 STOP CHEATING NO JUSTICE = NO VOTE TO @BJP4India @naren…",FALSE,0,NA,2018-02-27 08:15:21,FALSE,NA,"968399140748189697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VickyDeswal2",3,TRUE,FALSE,NA,NA
"297","RT @KPadmaRani1: @gallerygrandeur @RSSorg @BJP4India Most of the #Uber cabs are owner driven vehicles
 Speaks volumes of what they were and…",FALSE,0,NA,2018-02-27 08:15:21,FALSE,NA,"968399139275984898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsouza_paul",16,TRUE,FALSE,NA,NA
"298","RT @akhileshsharma1: As @BSYBJP turns 75 today, he is likely to be an exception to @BJP4India 75 years retirement rule in case the party co…",FALSE,0,NA,2018-02-27 08:15:21,FALSE,NA,"968399137862537217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishnusenn",12,TRUE,FALSE,NA,NA
"299","RT @abpnewstv: #Sridevi has been murdered, could be Bollywood-underworld links: @BJP4India leader @Swamy39
https://t.co/4GLwWy5zNy",FALSE,0,NA,2018-02-27 08:15:20,FALSE,NA,"968399135387734017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GhaiRicky",27,TRUE,FALSE,NA,NA
"300","RT @das_prashant777: @bjpswati @AnupriyaSPatel 
@narendramodi @BJP4India 
@AmitShah @myogiadityanath 
Let us Work Together on War
Footing H…",FALSE,0,NA,2018-02-27 08:15:20,FALSE,NA,"968399133382979584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","das_prashant777",3,TRUE,FALSE,NA,NA
"301","RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…",FALSE,0,NA,2018-02-27 08:15:15,FALSE,NA,"968399115725033472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sprabhu86",63,TRUE,FALSE,NA,NA
"302","RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…",FALSE,0,NA,2018-02-27 08:15:12,FALSE,NA,"968399102131097600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wdamidoinhere",730,TRUE,FALSE,NA,NA
"303","RT @BJP4India: Siddaramaiah Govt in Karnataka has miserably failed on all fronts &amp; have become synonymous with corruption and misgovernance…",FALSE,0,NA,2018-02-27 08:15:02,FALSE,NA,"968399061026942976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArjunSinghTadi1",449,TRUE,FALSE,NA,NA
"304","@polysmind @BJP4India @AmitShah By stringent he means stingy ( or none at all) !! :P",FALSE,0,"polysmind",2018-02-27 08:15:02,FALSE,"968388595643047936","968399057931657217","358109775","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","IndianAamAadmi",0,FALSE,FALSE,NA,NA
"305","RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…",FALSE,0,NA,2018-02-27 08:14:46,FALSE,NA,"968398994249367552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spabbi",19,TRUE,FALSE,NA,NA
"306","RT @akhileshsharma1: As @BSYBJP turns 75 today, he is likely to be an exception to @BJP4India 75 years retirement rule in case the party co…",FALSE,0,NA,2018-02-27 08:14:30,FALSE,NA,"968398924456239104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunetrac",12,TRUE,FALSE,NA,NA
"307","@BJP4India failed to discuss sambhaoli,+ Capt son in law fraud 
@BJPLive failed to discuss akola bank fraud by cong… https://t.co/r2SdCxFME3",FALSE,0,"BJP4India",2018-02-27 08:14:28,TRUE,NA,"968398917804199936","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ninadaranke",0,FALSE,FALSE,NA,NA
"308","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:14:14,FALSE,NA,"968398858597396481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","virajchauhan26",212,TRUE,FALSE,NA,NA
"309","RT @Nikhils41643733: @BJP4India @AmitShah In 2013 ssc cgl vacancy is 35000 in 2018 8000 ,ibps p.o 25000 in 2013 in 2018 3500 ...and almost…",FALSE,0,NA,2018-02-27 08:14:11,FALSE,NA,"968398844626006016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishanjhabgp",1,TRUE,FALSE,NA,NA
"310","RT @DaharwalK: Entire foundation of @BJP4India r based on Spreading Lies &amp; Fooling people with Fake Propaganda &amp; Jumlas. https://t.co/webjw…",FALSE,0,NA,2018-02-27 08:14:07,FALSE,NA,"968398830646579200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Big_harry2",4,TRUE,FALSE,NA,NA
"311","@MLMANDOWARA @AkKhanna61 @iMac_too @krdave @BJP4India @kapoorashok25 After doing so much of GHOTALA how dare De dem… https://t.co/6lsdUSYkgL",FALSE,0,"MLMANDOWARA",2018-02-27 08:14:06,TRUE,"968057550196232192","968398825676267520","871660705","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jyotsnavarma9",0,FALSE,FALSE,NA,NA
"312","RT @PratishYOGA: @prateikdhatrak @Dev_Fadnavis @BJPPune @BJP4India @TawdeVinod @abpmajhatv @narendramodi 
Tweeted this issue many times but…",FALSE,0,NA,2018-02-27 08:13:39,FALSE,NA,"968398709993234432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrasadKarwa",1,TRUE,FALSE,NA,NA
"313","@AmitShah @BJP4India @BJP4Karnataka @BSYBJP FOR PEOPLE OF KARNATAKA.

Modi government schemes are private schemes.… https://t.co/PjcGh5zKlT",FALSE,0,"AmitShah",2018-02-27 08:13:31,TRUE,"968143742191353856","968398676962951168","1447949844","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhumlebaji",0,FALSE,FALSE,NA,NA
"314","@BJP4India @AmitShah But what the karyakarta get? Only leaders do get.",FALSE,0,"BJP4India",2018-02-27 08:13:26,FALSE,"968110412024627202","968398658684141568","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hindust13806784",0,FALSE,FALSE,NA,NA
"315","RT @SKIVER20: Total Amount Spent Just for the Capital Design and Infra Demos and consultation tours itself is 3500 Crores .. -@BJP4India 
M…",FALSE,0,NA,2018-02-27 08:13:20,FALSE,NA,"968398632725766144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AAMahesh3",2,TRUE,FALSE,NA,NA
"316","RT @BJP4India: Shri @AmitShah interacts with leaders of OBC community in Gulbarga, Karnataka. #ShahInKalyanaKarnataka https://t.co/lVfU8n0A…",FALSE,0,NA,2018-02-27 08:13:19,FALSE,NA,"968398628619304960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJPSabirAli",503,TRUE,FALSE,NA,NA
"317","RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…",FALSE,0,NA,2018-02-27 08:13:16,FALSE,NA,"968398614858010625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunnyRajblood",192,TRUE,FALSE,NA,NA
"318","@rajinikanthoff @smrittiiranii @sanjivbhatt @KapilMishra_IND @INCIndia @OfficeOfRG @AmitShah @sardanarohit… https://t.co/N2Q1t0eLeT",FALSE,0,"rajinikanthoff",2018-02-27 08:13:08,TRUE,"968392700234891264","968398583455256577","914506163730866177","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashok50657055",0,FALSE,FALSE,NA,NA
"319","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:13:03,FALSE,NA,"968398561099513856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhanotAbha",323,TRUE,FALSE,NA,NA
"320","RT @DaharwalK: Entire foundation of @BJP4India r based on Spreading Lies &amp; Fooling people with Fake Propaganda &amp; Jumlas. https://t.co/webjw…",FALSE,0,NA,2018-02-27 08:13:03,FALSE,NA,"968398558692085760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagadhYagna",4,TRUE,FALSE,NA,NA
"321","@anitakamalmla @BJP4UP @kpmaurya1 @myogiadityanath @narendramodi @AmitShah @sunilbansalbjp @BJP4India Jay hind <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,"anitakamalmla",2018-02-27 08:12:58,FALSE,"968390959552659457","968398540228603904","865111642383687680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pankajnishad143",0,FALSE,FALSE,NA,NA
"322","@narendramodi Plz make ground-implementation of all your programs and policies in last 4 years visible &amp; perceptibl… https://t.co/yKJpPCvfJZ",FALSE,0,"narendramodi",2018-02-27 08:12:55,TRUE,"967748097060192256","968398526387388416","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sukavis",0,FALSE,FALSE,NA,NA
"323","RT @SonicSamir: @BJP4India @AmitShah @mlkhattar Govt in #Haryana has failed on all fronts.

#DwarkaExpressway is a key project and he is no…",FALSE,0,NA,2018-02-27 08:12:55,FALSE,NA,"968398526253281280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhruvTandon3",7,TRUE,FALSE,NA,NA
"324","RT @BJP4India: I admire the spirit of entrepreneurship of the Korean people. I admire the way in which they have created and sustained thei…",FALSE,0,NA,2018-02-27 08:12:46,FALSE,NA,"968398489573928961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pankajthakur73",101,TRUE,FALSE,NA,NA
"325","RT @BJP4India: PM @narendramodi flagging off #RunforNewIndia Marathon in Surat. https://t.co/vLA8ZUxjWb https://t.co/e88t7YnR2t",FALSE,0,NA,2018-02-27 08:12:45,FALSE,NA,"968398484423393280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganeshpattar451",192,TRUE,FALSE,NA,NA
"326","RT @NewsX: In my opinion, it’s a murder: BJP MP Subramanian Swamy on Sridevi’s demise
#SrideviDeathMystery #Sridevi @Swamy39 @BJP4India @sw…",FALSE,0,NA,2018-02-27 08:12:43,FALSE,NA,"968398476756205568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pddurga_",14,TRUE,FALSE,NA,NA
"327","RT @polysmind: Hey @BJP4India @AmitShah
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Thnx for this Satire n a laughter day
#PNBScam #Rotomac blah blah https://t.co/W2dAdPqCrl",FALSE,0,NA,2018-02-27 08:12:33,FALSE,NA,"968398433324355584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CkjMumbai",7,TRUE,FALSE,NA,NA
"328","@suhasinih My blood is boiling that a foul git like TRUMPY, #POTUS == #SOTUS dared to imitate another Indian's acce… https://t.co/OALAvG8EV5",FALSE,0,"suhasinih",2018-02-27 08:12:29,TRUE,"968325216354041857","968398419852017665","25966181","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AcerbicallyUrs",0,FALSE,FALSE,NA,NA
"329","@ManojTiwariMP @AmitShah @BJP4India @narendramodi @RSSorg @vhporg @BJP4Delhi Jai hind",FALSE,0,"ManojTiwariMP",2018-02-27 08:12:24,FALSE,"968392068279095296","968398395550453760","3314976162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunnyCh24037093",0,FALSE,FALSE,NA,NA
"330","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 08:12:22,FALSE,NA,"968398387144949763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Grovs07",577,TRUE,FALSE,NA,NA
"331","RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…",FALSE,0,NA,2018-02-27 08:12:14,FALSE,NA,"968398357092753409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VijKat",264,TRUE,FALSE,NA,NA
"332","@vijay_gup @vikascongress @BJP4India @ManojMehtamm @kaur0211 @pawanjhawat @geetv79 @jaijaicongress @AntiBjpIndia… https://t.co/ZtFmixvJXR",FALSE,2,"vijay_gup",2018-02-27 08:12:08,TRUE,"968397804694536192","968398330806943744","3223454167","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KPadmaRani1",1,FALSE,FALSE,NA,NA
"333","RT @nehabhargavecce: @GaneshPratap79 @ChouhanShivraj @BJP4MP @ChitnisArchana @RSSorg @BJP4India @CMMadhyaPradesh @ChitnisArchana @Manekagan…",FALSE,0,NA,2018-02-27 08:11:57,FALSE,NA,"968398282937569280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jriti68",45,TRUE,FALSE,NA,NA
"334","RT @IndiaToday: The @BJP4India may have all the ten Rajya Sabha seats from the state in its bag next month thus creating another first unde…",FALSE,0,NA,2018-02-27 08:11:54,FALSE,NA,"968398269847019520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParmarP10",14,TRUE,FALSE,NA,NA
"335","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:11:51,FALSE,NA,"968398260363845632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdiSharma_BJYM",323,TRUE,FALSE,NA,NA
"336","RT @BJP4India: From Princess to Poetry and from Buddha to Bollywood; India &amp; Korea have so much in common : PM @narendramodi - Watch at htt…",FALSE,0,NA,2018-02-27 08:11:35,FALSE,NA,"968398192118177792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subsharma740",86,TRUE,FALSE,NA,NA
"337","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 08:11:24,FALSE,NA,"968398147335553024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AzanHaque",577,TRUE,FALSE,NA,NA
"338","RT @BJP4India: LIVE: PM @narendramodi to flag off #RunforNewIndia Marathon from Surat. https://t.co/X2CqniNjDL",FALSE,0,NA,2018-02-27 08:11:19,FALSE,NA,"968398126078832640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJPSabirAli",670,TRUE,FALSE,NA,NA
"339","@nandiniramnath @Actor_Siddharth Central govt should take initiative and supply that equipment to municipal corpora… https://t.co/g0OYmGWtlt",FALSE,1,"nandiniramnath",2018-02-27 08:11:08,TRUE,"968353077018464256","968398080121880576","603435179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siddharth_fanz",0,FALSE,FALSE,NA,NA
"340","@PlatinaRamanand @DRMJaipur @drmkota @RailMinIndia @PiyushGoyal @manojsinhabjp @BJP4India @PiyushGoyalOffc… https://t.co/wzQBGV5zzD",FALSE,0,"PlatinaRamanand",2018-02-27 08:10:54,TRUE,"968395520178835457","968398021552672768","2553999139","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMBond_007",0,FALSE,FALSE,NA,NA
"341","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:10:50,FALSE,NA,"968398002741157888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RajeshSahuBJP",212,TRUE,FALSE,NA,NA
"342","@BSYBJP turns 75 today; but @BJP4India decides to give him an exception from its undeclared age bar of 75 year for… https://t.co/GhtDHCjxq4",FALSE,0,"BSYBJP",2018-02-27 08:10:49,TRUE,NA,"968397998072922112","54936590","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meetuttam",0,FALSE,FALSE,NA,NA
"343","RT @pfi_india: @utpalghosh30 @RSSorg @RakeshSinha01 @TajinderBagga @I_YogiVerma @sampadscales @BJP4India @Tarunvijay @AmitShah They pour th…",FALSE,0,NA,2018-02-27 08:10:38,FALSE,NA,"968397951398752256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irzanaddoor76",1,TRUE,FALSE,NA,NA
"344","RT @BJP4India: The Centre's share in the Finance Commission for Karnataka under UPA govt was Rs 88,500 crore, which has been increased to R…",FALSE,0,NA,2018-02-27 08:10:33,FALSE,NA,"968397931953958912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Truethoughts68",355,TRUE,FALSE,NA,NA
"345","@pradeepweigh @BJP4India @AmitShah Not honest only bhakts..because when the govt is ending 6 lakh permanent jobs an… https://t.co/JksZ2tEs2l",FALSE,0,"pradeepweigh",2018-02-27 08:10:29,TRUE,"965876698943115264","968397913805094912","3258631706","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Nikhils41643733",0,FALSE,FALSE,NA,NA
"346","@abpnewstv @BJP4India @Swamy39 As expected.....",FALSE,0,"abpnewstv",2018-02-27 08:10:27,FALSE,"968368091494322176","968397906041495553","39240673","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kamal0705",0,FALSE,FALSE,NA,NA
"347","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 08:10:26,FALSE,NA,"968397903583698944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nina11_arora",577,TRUE,FALSE,NA,NA
